日期,时间戳,合约代码,合约名称,合约位置,到期日,距到期天数,期货价格,指数价格,升贴水点数,升贴水率,升贴水状态,成交量,持仓量,告警级别,更新时间
2026-04-23,2026-04-23 14:55:40,IC2609,中证500指数期货2609,其他,2026-09-18,147,8031.4,8387.7647,-356.36,-4.2486,大幅贴水,21980,0,True,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4644.6,4816.0267,-171.43,-3.5595,大幅贴水,15332,0,True,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IH2605,上证50指数期货2605,其他,2026-05-15,21,2924.6,2938.1651,-13.57,-0.4617,正常,11435,0,False,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IH2609,上证50指数期货2609,其他,2026-09-18,147,2875.0,2938.1651,-63.17,-2.1498,贴水,7405,0,False,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4595.6,4816.0267,-220.43,-4.5769,大幅贴水,5818,0,True,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IC2612,中证500指数期货2612,其他,2026-12-18,238,7883.6,8387.7647,-504.16,-6.0107,大幅贴水,5742,0,True,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:55:40,IH2612,上证50指数期货2612,其他,2026-12-18,238,2862.0,2938.1651,-76.17,-2.5923,贴水,2152,0,False,2026-04-23 14:55:40
2026-04-23,2026-04-23 14:56:15,IM0,中证1000指数期货连续,其他,,30,8221.4,8488.996,-267.6,-3.1523,大幅贴水,147260,208366,True,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IC0,中证500指数期货连续,其他,,30,8182.4,8387.7647,-205.36,-2.4484,贴水,97812,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IC2606,中证500指数期货2606,其他,2026-06-19,56,8182.4,8387.7647,-205.36,-2.4484,贴水,97812,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IF0,沪深300指数期货连续,其他,,30,4726.6,4816.0267,-89.43,-1.8569,正常,69232,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4726.6,4816.0267,-89.43,-1.8569,正常,69232,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IH0,上证50指数期货连续,其他,,30,2911.4,2938.1651,-26.77,-0.9109,正常,33429,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.4,2938.1651,-26.77,-0.9109,正常,33429,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IC2605,中证500指数期货2605,其他,2026-05-15,21,8270.2,8387.7647,-117.56,-1.4016,正常,30405,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4765.8,4816.0267,-50.23,-1.0429,正常,25209,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IC2609,中证500指数期货2609,其他,2026-09-18,147,8030.4,8387.7647,-357.36,-4.2605,大幅贴水,22034,0,True,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4644.2,4816.0267,-171.83,-3.5678,大幅贴水,15350,0,True,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.4,2938.1651,-12.77,-0.4345,正常,11529,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.4,2938.1651,-61.77,-2.1022,贴水,7422,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4595.8,4816.0267,-220.23,-4.5728,大幅贴水,5830,0,True,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IC2612,中证500指数期货2612,其他,2026-12-18,238,7888.4,8387.7647,-499.36,-5.9535,大幅贴水,5761,0,True,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:56:15,IH2612,上证50指数期货2612,其他,2026-12-18,238,2863.8,2938.1651,-74.37,-2.531,贴水,2162,0,False,2026-04-23 14:56:15
2026-04-23,2026-04-23 14:57:36,IM0,中证1000指数期货连续,其他,,30,8222.4,8488.996,-266.6,-3.1405,大幅贴水,147975,208625,True,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IC0,中证500指数期货连续,其他,,30,8182.2,8387.7647,-205.56,-2.4508,贴水,98235,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IC2606,中证500指数期货2606,其他,2026-06-19,56,8182.2,8387.7647,-205.56,-2.4508,贴水,98235,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IF0,沪深300指数期货连续,其他,,30,4728.6,4816.0267,-87.43,-1.8153,正常,69613,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4728.6,4816.0267,-87.43,-1.8153,正常,69613,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IH0,上证50指数期货连续,其他,,30,2912.8,2938.1651,-25.37,-0.8633,正常,33621,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IH2606,上证50指数期货2606,其他,2026-06-19,56,2912.8,2938.1651,-25.37,-0.8633,正常,33621,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IC2605,中证500指数期货2605,其他,2026-05-15,21,8272.6,8387.7647,-115.16,-1.373,正常,30732,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4767.4,4816.0267,-48.63,-1.0097,正常,25437,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IC2609,中证500指数期货2609,其他,2026-09-18,147,8030.0,8387.7647,-357.76,-4.2653,大幅贴水,22184,0,True,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4645.8,4816.0267,-170.23,-3.5346,大幅贴水,15424,0,True,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IH2605,上证50指数期货2605,其他,2026-05-15,21,2926.4,2938.1651,-11.77,-0.4004,正常,11612,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IH2609,上证50指数期货2609,其他,2026-09-18,147,2877.4,2938.1651,-60.77,-2.0681,贴水,7448,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4597.2,4816.0267,-218.83,-4.5437,大幅贴水,5857,0,True,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IC2612,中证500指数期货2612,其他,2026-12-18,238,7888.4,8387.7647,-499.36,-5.9535,大幅贴水,5806,0,True,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:57:36,IH2612,上证50指数期货2612,其他,2026-12-18,238,2864.8,2938.1651,-73.37,-2.497,贴水,2173,0,False,2026-04-23 14:57:36
2026-04-23,2026-04-23 14:58:39,IM0,中证1000指数期货连续,其他,,30,8219.8,8488.996,-269.2,-3.1711,大幅贴水,148927,208987,True,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IC0,中证500指数期货连续,其他,,30,8176.8,8387.7647,-210.96,-2.5151,贴水,98695,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IC2606,中证500指数期货2606,其他,2026-06-19,56,8176.8,8387.7647,-210.96,-2.5151,贴水,98695,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IF0,沪深300指数期货连续,其他,,30,4726.0,4816.0267,-90.03,-1.8693,正常,69883,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4726.0,4816.0267,-90.03,-1.8693,正常,69883,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IH0,上证50指数期货连续,其他,,30,2912.0,2938.1651,-26.17,-0.8905,正常,33752,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IH2606,上证50指数期货2606,其他,2026-06-19,56,2912.0,2938.1651,-26.17,-0.8905,正常,33752,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IC2605,中证500指数期货2605,其他,2026-05-15,21,8267.4,8387.7647,-120.36,-1.435,正常,30948,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4765.8,4816.0267,-50.23,-1.0429,正常,25571,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IC2609,中证500指数期货2609,其他,2026-09-18,147,8025.0,8387.7647,-362.76,-4.3249,大幅贴水,22277,0,True,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4642.8,4816.0267,-173.23,-3.5969,大幅贴水,15513,0,True,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.6,2938.1651,-12.57,-0.4277,正常,11692,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.8,2938.1651,-61.37,-2.0886,贴水,7479,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.6,4816.0267,-219.43,-4.5562,大幅贴水,5923,0,True,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IC2612,中证500指数期货2612,其他,2026-12-18,238,7883.2,8387.7647,-504.56,-6.0155,大幅贴水,5863,0,True,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:58:39,IH2612,上证50指数期货2612,其他,2026-12-18,238,2865.0,2938.1651,-73.17,-2.4902,贴水,2189,0,False,2026-04-23 14:58:39
2026-04-23,2026-04-23 14:59:40,IM0,中证1000指数期货连续,其他,,30,8218.6,8488.996,-270.4,-3.1853,大幅贴水,149724,209290,True,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IC0,中证500指数期货连续,其他,,30,8174.6,8387.7647,-213.16,-2.5414,贴水,99157,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IC2606,中证500指数期货2606,其他,2026-06-19,56,8174.6,8387.7647,-213.16,-2.5414,贴水,99157,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IF0,沪深300指数期货连续,其他,,30,4725.0,4816.0267,-91.03,-1.8901,正常,70179,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4725.0,4816.0267,-91.03,-1.8901,正常,70179,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IH0,上证50指数期货连续,其他,,30,2911.4,2938.1651,-26.77,-0.9109,正常,33926,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.4,2938.1651,-26.77,-0.9109,正常,33926,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IC2605,中证500指数期货2605,其他,2026-05-15,21,8266.0,8387.7647,-121.76,-1.4517,正常,31143,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4764.4,4816.0267,-51.63,-1.072,正常,25664,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IC2609,中证500指数期货2609,其他,2026-09-18,147,8024.0,8387.7647,-363.76,-4.3368,大幅贴水,22378,0,True,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4641.0,4816.0267,-175.03,-3.6343,大幅贴水,15665,0,True,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IH2605,上证50指数期货2605,其他,2026-05-15,21,2925.0,2938.1651,-13.17,-0.4481,正常,11752,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IH2609,上证50指数期货2609,其他,2026-09-18,147,2876.0,2938.1651,-62.17,-2.1158,贴水,7535,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4594.2,4816.0267,-221.83,-4.606,大幅贴水,5978,0,True,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IC2612,中证500指数期货2612,其他,2026-12-18,238,7883.6,8387.7647,-504.16,-6.0107,大幅贴水,5922,0,True,2026-04-23 14:59:40
2026-04-23,2026-04-23 14:59:40,IH2612,上证50指数期货2612,其他,2026-12-18,238,2865.2,2938.1651,-72.97,-2.4834,贴水,2209,0,False,2026-04-23 14:59:40
2026-04-23,2026-04-23 15:00:15,IM0,中证1000指数期货连续,其他,,30,8219.2,8488.996,-269.8,-3.1782,大幅贴水,150090,209404,True,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IC0,中证500指数期货连续,其他,,30,8177.0,8387.7647,-210.76,-2.5128,贴水,99430,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IC2606,中证500指数期货2606,其他,2026-06-19,56,8177.0,8387.7647,-210.76,-2.5128,贴水,99430,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,70325,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,70325,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IH0,上证50指数期货连续,其他,,30,2911.2,2938.1651,-26.97,-0.9178,正常,34038,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IH2606,上证50指数期货2606,其他,2026-06-19,56,2911.2,2938.1651,-26.97,-0.9178,正常,34038,0,False,2026-04-23 15:00:15
2026-04-23,2026-04-23 15:00:15,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,-122.56,-1.4612,正常,31248,0,False,2026-04-23 15:00:15
